---,LBS_ID,Name,PosRot,PosX,PosY,PosZ,Content,Zone,Race,Face,Head,Body,Hands,Legs,Feet,Main,Sub,Range,IsVisible
17768480_Foo_Beibo,17768480,"Foo Beibo","112","10.717","-45.000","-28.629","BASE_GAME","Heavens_Tower","Mithra","Mithra_F1B","Mithra_Head_Default","Mithra_Body_Silk_Cloak","Mithra_Hands_Mitts","Mithra_Legs_Iron_Musketeers_Cuisses","Mithra_Feet_Iron_Musketeers_Sabatons","","","","True"
17768481_Vahn_Paineesha,17768481,"Vahn Paineesha","55","-2.502","-46.999","-15.083","BASE_GAME","Heavens_Tower","Mithra","Mithra_F1B","Mithra_Head_Default","Mithra_Body_Silk_Cloak","Mithra_Hands_Mitts","Mithra_Legs_Iron_Musketeers_Cuisses","Mithra_Feet_Iron_Musketeers_Sabatons","","","","True"
17768482_Shaz_Norem,17768482,"Shaz Norem","69","2.805","-46.999","-15.083","BASE_GAME","Heavens_Tower","Mithra","Mithra_F2A","Mithra_Head_Default","Mithra_Body_Silk_Cloak","Mithra_Hands_Mitts","Mithra_Legs_Iron_Musketeers_Cuisses","Mithra_Feet_Iron_Musketeers_Sabatons","","","","True"
17768483_Rhy_Epocan,17768483,"Rhy Epocan","63","2.319","-47.000","14.000","BASE_GAME","Heavens_Tower","Mithra","Mithra_F2B","Mithra_Head_Default","Mithra_Body_Silk_Cloak","Mithra_Hands_Mitts","Mithra_Legs_Iron_Musketeers_Cuisses","Mithra_Feet_Iron_Musketeers_Sabatons","","","","True"
17768484_Ufu_Koromoa,17768484,"Ufu Koromoa","58","-2.074","-47.000","14.000","BASE_GAME","Heavens_Tower","Mithra","Mithra_F3A","Mithra_Head_Default","Mithra_Body_Silk_Cloak","Mithra_Hands_Mitts","Mithra_Legs_Iron_Musketeers_Cuisses","Mithra_Feet_Iron_Musketeers_Sabatons","","","","True"
17768486_Zubaba,17768486,"Zubaba","89","15.632","-26.250","18.244","BASE_GAME","Heavens_Tower","Tarutaru","Tarutaru_Female_F1B","Tarutaru_Head_Default","Tarutaru_Body_Silk_Cloak","Tarutaru_Hands_Black_Mitts","Tarutaru_Legs_White_Slacks","Tarutaru_Feet_Moccasins","","","","True"
17768487_Aeshushu,17768487,"Aeshushu","59","4.948","-25.500","-2.303","BASE_GAME","Heavens_Tower","Tarutaru","Tarutaru_Female_F2A","Tarutaru_Head_Default","Tarutaru_Body_Tunic","Tarutaru_Hands_Mitts","Tarutaru_Legs_Slacks","Tarutaru_Feet_Solea","","","","True"
17768488_Boycoco,17768488,"Boycoco","253","-6.360","-25.500","-4.167","BASE_GAME","Heavens_Tower","Tarutaru","Tarutaru_Female_F2B","Tarutaru_Head_Default","Tarutaru_Body_Tunic","Tarutaru_Hands_Mitts","Tarutaru_Legs_Slacks","Tarutaru_Feet_Solea","","","","True"
17768489_Churara,17768489,"Churara","181","4.119","-25.500","-6.264","BASE_GAME","Heavens_Tower","Tarutaru","Tarutaru_Female_F3A","Tarutaru_Head_Default","Tarutaru_Body_Tunic","Tarutaru_Hands_Mitts","Tarutaru_Legs_Slacks","Tarutaru_Feet_Solea","","","","True"
17768490_Dattata,17768490,"Dattata","27","-6.172","-25.500","5.310","BASE_GAME","Heavens_Tower","Tarutaru","Tarutaru_Female_F3B","Tarutaru_Head_Default","Tarutaru_Body_Tunic","Tarutaru_Hands_Mitts","Tarutaru_Legs_Slacks","Tarutaru_Feet_Solea","","","","True"
17768491_Heruru,17768491,"Heruru","254","2.321","-25.500","4.641","BASE_GAME","Heavens_Tower","Tarutaru","Tarutaru_Female_F4A","Tarutaru_Head_Default","Tarutaru_Body_Tunic","Tarutaru_Hands_Mitts","Tarutaru_Legs_Slacks","Tarutaru_Feet_Solea","","","","True"
17768492_Ikucheechee,17768492,"Ikucheechee","144","-2.661","-25.500","-5.747","BASE_GAME","Heavens_Tower","Tarutaru","Tarutaru_Female_F4B","Tarutaru_Head_Default","Tarutaru_Body_Tunic","Tarutaru_Hands_Mitts","Tarutaru_Legs_Slacks","Tarutaru_Feet_Solea","","","","True"
17768493_Nayutata,17768493,"Nayutata","0","-2.665","-25.500","-0.268","BASE_GAME","Heavens_Tower","Tarutaru","Tarutaru_Female_F5A","Tarutaru_Head_Default","Tarutaru_Body_Tunic","Tarutaru_Hands_Mitts","Tarutaru_Legs_Slacks","Tarutaru_Feet_Solea","","","","True"
17768494_Tsuryarya,17768494,"Tsuryarya","26","-0.881","-26.000","15.950","BASE_GAME","Heavens_Tower","Tarutaru","Tarutaru_Female_F5B","Tarutaru_Head_Default","Tarutaru_Body_Tunic","Tarutaru_Hands_Mitts","Tarutaru_Legs_Slacks","Tarutaru_Feet_Solea","","","","True"
17768495_Utsuitsui,17768495,"Utsuitsui","110","6.379","-25.500","-4.043","BASE_GAME","Heavens_Tower","Tarutaru","Tarutaru_Female_F6A","Tarutaru_Head_Default","Tarutaru_Body_Tunic","Tarutaru_Hands_Mitts","Tarutaru_Legs_Slacks","Tarutaru_Feet_Solea","","","","True"
17768496_Kinono,17768496,"Kinono","93","9.316","-25.999","-11.200","BASE_GAME","Heavens_Tower","Tarutaru","Tarutaru_Female_F6B","Tarutaru_Head_Default","Tarutaru_Body_Tunic","Tarutaru_Hands_Mitts","Tarutaru_Legs_Slacks","Tarutaru_Feet_Solea","","","","True"
17768497_Nebibi,17768497,"Nebibi","53","23.539","-26.250","22.589","BASE_GAME","Heavens_Tower","Tarutaru","Tarutaru_Female_F7A","Tarutaru_Head_Default","Tarutaru_Body_Tunic","Tarutaru_Hands_Mitts","Tarutaru_Legs_Slacks","Tarutaru_Feet_Solea","","","","True"
17768498_Kiwawa,17768498,"Kiwawa","47","13.369","-26.250","18.718","BASE_GAME","Heavens_Tower","Tarutaru","Tarutaru_Female_F7B","Tarutaru_Head_Default","Tarutaru_Body_Tunic","Tarutaru_Hands_Mitts","Tarutaru_Legs_Slacks","Tarutaru_Feet_Solea","","","","True"
17768499_Ritoto,17768499,"Ritoto","180","0.343","0.250","-8.561","BASE_GAME","Heavens_Tower","Tarutaru","Tarutaru_Female_F1B","Tarutaru_Head_Default","Tarutaru_Body_Tarutaru_Kaftan","Tarutaru_Hands_Tarutaru_Mitts","Tarutaru_Legs_Tarutaru_Braccae","Tarutaru_Feet_Tarutaru_Clomps","","","","True"
17768500_Sheelala,17768500,"Sheelala","141","4.450","0.749","-8.666","BASE_GAME","Heavens_Tower","Tarutaru","Tarutaru_Female_F2A","Tarutaru_Head_Default","Tarutaru_Body_Tarutaru_Kaftan","Tarutaru_Hands_Tarutaru_Mitts","Tarutaru_Legs_Tarutaru_Braccae","Tarutaru_Feet_Tarutaru_Clomps","","","","True"
17768501_Parara,17768501,"Parara","171","16.972","0.499","-16.564","BASE_GAME","Heavens_Tower","Tarutaru","Tarutaru_Female_F2B","Tarutaru_Head_Default","Tarutaru_Body_Tarutaru_Kaftan","Tarutaru_Hands_Tarutaru_Mitts","Tarutaru_Legs_Tarutaru_Braccae","Tarutaru_Feet_Tarutaru_Clomps","","","","True"
17768502_Jatata,17768502,"Jatata","78","1.501","0.500","8.268","BASE_GAME","Heavens_Tower","Tarutaru","Tarutaru_Female_F3A","Tarutaru_Head_Default","Tarutaru_Body_Tarutaru_Kaftan","Tarutaru_Hands_Tarutaru_Mitts","Tarutaru_Legs_Tarutaru_Braccae","Tarutaru_Feet_Tarutaru_Clomps","","","","True"
17768503_HabidaJubida,17768503,"Habida-Jubida","224","-16.299","0.500","-15.847","BASE_GAME","Heavens_Tower","Tarutaru","Tarutaru_Female_F1B","Tarutaru_Head_Default","Tarutaru_Body_Tarutaru_Kaftan","Tarutaru_Hands_Tarutaru_Mitts","Tarutaru_Legs_Tarutaru_Braccae","Tarutaru_Feet_Tarutaru_Clomps","","","","True"
17768504_ChuquiChanqui,17768504,"Chuqui-Chanqui","173","-19.420","0.500","-5.818","BASE_GAME","Heavens_Tower","Tarutaru","Tarutaru_Female_F2A","Tarutaru_Head_Default","Tarutaru_Body_Tarutaru_Kaftan","Tarutaru_Hands_Tarutaru_Mitts","Tarutaru_Legs_Tarutaru_Braccae","Tarutaru_Feet_Tarutaru_Clomps","","","","True"
17768506_ZubuAbibu,17768506,"Zubu-Abibu","164","3.943","0.000","-22.526","BASE_GAME","Heavens_Tower","Tarutaru","Tarutaru_Female_F1A","Tarutaru_Head_Default","Tarutaru_Body_Chainmail","Tarutaru_Hands_Chain_Mittens","Tarutaru_Legs_Chain_Hose","Tarutaru_Feet_Greaves","","","","True"
17768507_WabbleMopple,17768507,"Wabble-Mopple","201","-3.267","0.000","-22.209","BASE_GAME","Heavens_Tower","Tarutaru","Tarutaru_Female_F1B","Tarutaru_Head_Default","Tarutaru_Body_Chainmail","Tarutaru_Hands_Chain_Mittens","Tarutaru_Legs_Chain_Hose","Tarutaru_Feet_Greaves","","","","True"
17768508_TamilHamel,17768508,"Tamil-Hamel","52","-2.282","0.500","18.788","BASE_GAME","Heavens_Tower","Tarutaru","Tarutaru_Female_F2A","Tarutaru_Head_Default","Tarutaru_Body_Chainmail","Tarutaru_Hands_Chain_Mittens","Tarutaru_Legs_Chain_Hose","Tarutaru_Feet_Greaves","","","","True"
17768509_SassaKotassa,17768509,"Sassa-Kotassa","72","2.329","0.499","19.017","BASE_GAME","Heavens_Tower","Tarutaru","Tarutaru_Female_F2B","Tarutaru_Head_Default","Tarutaru_Body_Chainmail","Tarutaru_Hands_Chain_Mittens","Tarutaru_Legs_Chain_Hose","Tarutaru_Feet_Greaves","","","","True"
17768510_RayjinOjin,17768510,"Rayjin-Ojin","85","17.406","0.334","6.345","BASE_GAME","Heavens_Tower","Tarutaru","Tarutaru_Female_F3A","Tarutaru_Head_Default","Tarutaru_Body_Chainmail","Tarutaru_Hands_Chain_Mittens","Tarutaru_Legs_Chain_Hose","Tarutaru_Feet_Greaves","","","","True"
17768511_NuluiNlui,17768511,"Nului-Nlui","104","26.391","0.000","21.002","BASE_GAME","Heavens_Tower","Tarutaru","Tarutaru_Female_F3B","Tarutaru_Head_Default","Tarutaru_Body_Chainmail","Tarutaru_Hands_Chain_Mittens","Tarutaru_Legs_Chain_Hose","Tarutaru_Feet_Greaves","","","","True"
17768512_Abobo,17768512,"Abobo","66","-9.022","30.499","23.424","BASE_GAME","Heavens_Tower","Tarutaru","Tarutaru_Female_F1A","Tarutaru_Head_Default","Tarutaru_Body_Kenpogi","Tarutaru_Hands_Tekko","Tarutaru_Legs_Sitabaki","Tarutaru_Feet_Kyahan","","","","True"
17768513_Bebibi,17768513,"Bebibi","36","13.252","29.999","27.747","BASE_GAME","Heavens_Tower","Tarutaru","Tarutaru_Female_F1B","Tarutaru_Head_Default","Tarutaru_Body_Kenpogi","Tarutaru_Hands_Tekko","Tarutaru_Legs_Sitabaki","Tarutaru_Feet_Kyahan","","","","True"
17768514_Damama,17768514,"Damama","177","6.054","29.999","35.148","BASE_GAME","Heavens_Tower","Tarutaru","Tarutaru_Female_F2A","Tarutaru_Head_Default","Tarutaru_Body_Kenpogi","Tarutaru_Hands_Tekko","Tarutaru_Legs_Sitabaki","Tarutaru_Feet_Kyahan","","","","True"
17768515_Ewchichi,17768515,"Ewchichi","2","5.286","30.750","14.854","BASE_GAME","Heavens_Tower","Tarutaru","Tarutaru_Female_F2B","Tarutaru_Head_Default","Tarutaru_Body_Kenpogi","Tarutaru_Hands_Tekko","Tarutaru_Legs_Sitabaki","Tarutaru_Feet_Kyahan","","","","True"
17768516_Yakuku,17768516,"Yakuku","216","30.540","30.000","21.926","BASE_GAME","Heavens_Tower","Tarutaru","Tarutaru_Female_F3A","Tarutaru_Head_Default","Tarutaru_Body_Kenpogi","Tarutaru_Hands_Tekko","Tarutaru_Legs_Sitabaki","Tarutaru_Feet_Kyahan","","","","True"
17768517_Hikkuku,17768517,"Hikkuku","226","0.082","31.249","-6.475","BASE_GAME","Heavens_Tower","Tarutaru","Tarutaru_Female_F3B","Tarutaru_Head_Default","Tarutaru_Body_Kenpogi","Tarutaru_Hands_Tekko","Tarutaru_Legs_Sitabaki","Tarutaru_Feet_Kyahan","","","","True"
17768531_Chumimi,17768531,"Chumimi","64","0.000","30.749","20.000","BASE_GAME","Heavens_Tower","Tarutaru","Tarutaru_Female_F6B","Tarutaru_Head_Default","Tarutaru_Body_Kenpogi","Tarutaru_Hands_Tekko","Tarutaru_Legs_Sitabaki","Tarutaru_Feet_Kyahan","","","","True"
17768532_KoruMoru,17768532,"Koru-Moru","220","-25.686","27.000","14.725","BASE_GAME","Heavens_Tower","Tarutaru","Tarutaru_Female_F6A","Tarutaru_Head_Default","Tarutaru_Body_Gambison","Tarutaru_Hands_Bracers","Tarutaru_Legs_Hose","Tarutaru_Feet_Moccasins","","","","True"
17768533_Shantotto,17768533,"Shantotto","226","-24.097","27.999","18.517","BASE_GAME","Heavens_Tower","Tarutaru","Tarutaru_Female_F4A","Tarutaru_Head_Default","Tarutaru_Body_Tactician_Magicians_Coat","Tarutaru_Hands_Tactician_Magicians_Cuffs","Tarutaru_Legs_Tactician_Magicians_Slops","Tarutaru_Feet_Tactician_Magicians_Pigaches","","","","True"
17768534_YoranOran,17768534,"Yoran-Oran","220","-25.869","27.749","18.150","BASE_GAME","Heavens_Tower","Tarutaru","Tarutaru_Female_F7B","Tarutaru_Head_Tactician_Magicians_Hat","Tarutaru_Body_Gambison","Tarutaru_Hands_Bracers","Tarutaru_Legs_Hose","Tarutaru_Feet_Socks","","","","True"
17768536_DoronFulun,17768536,"Doron-Fulun","232","-33.552","0.601","68.048","BASE_GAME","Heavens_Tower","Tarutaru","Tarutaru_Female_F1B","Tarutaru_Head_Default","Tarutaru_Body_Mythril_Breastplate","Tarutaru_Hands_Mythril_Gauntlets","Tarutaru_Legs_Mythril_Cuisses","Tarutaru_Feet_Mythril_Leggings","","","","True"
17768537_Kodada,17768537,"Kodada","53","-30.727","0.601","74.896","BASE_GAME","Heavens_Tower","Tarutaru","Tarutaru_Female_F7A","Tarutaru_Head_Headgear","Tarutaru_Body_Battle_Jupon","Tarutaru_Hands_Battle_Bracers","Tarutaru_Legs_Hose","Tarutaru_Feet_Gaiters","","","","True"
17768538_RakochaMukocha,17768538,"Rakocha-Mukocha","246","-26.813","0.601","68.768","BASE_GAME","Heavens_Tower","Tarutaru","Tarutaru_Female_F3A","Tarutaru_Head_Iron_Musketeers_Armet","Tarutaru_Body_Iron_Musketeers_Cuirass","Tarutaru_Hands_Iron_Musketeers_Gauntlets","Tarutaru_Legs_Darksteel_Cuisses","Tarutaru_Feet_Darksteel_Sabatons","","","","True"
17768539_Abubu,17768539,"Abubu","0","-34.492","0.601","71.137","BASE_GAME","Heavens_Tower","Tarutaru","Tarutaru_Female_F5B","Tarutaru_Head_Headgear","Tarutaru_Body_Kenpogi","Tarutaru_Hands_Tekko","Tarutaru_Legs_Sitabaki","Tarutaru_Feet_Kyahan","","","","True"
17768552_Mhabi_Molkot,17768552,"Mhabi Molkot","194","-3.767","0.499","23.920","WOTG","Heavens_Tower","Mithra","Mithra_F2B","Mithra_Head_Default","Mithra_Body_Ninja_Chainmail_NIN_AF1","Mithra_Hands_Kote","Mithra_Legs_Ninja_Hakama_NIN_AF1","Mithra_Feet_SuneAte","","","","True"
17768560_PompiRompi,17768560,"Pompi-Rompi","212","-6.719","0.249","24.768","ABYSSEA","Heavens_Tower","Tarutaru","Tarutaru_Female_F4B","Tarutaru_Head_Circlet","Tarutaru_Body_Justaucorps","Tarutaru_Hands_Evokers_Bracers_SMN_AF1","Tarutaru_Legs_Evokers_Spats_SMN_AF1","Tarutaru_Feet_Evokers_Pigaches_SMN_AF1","","","","True"
17768567_Jerrett,17768567,"Jerrett","236","-7.847","0.500","-3.441","ABYSSEA","Heavens_Tower","Hume_Male","Hume_Male_F3A","Hume_Male_Head_Default","Hume_Male_Body_Ebur_Talar","Hume_Male_Hands_Shadow_Cuffs","Hume_Male_Legs_Marduks_Shalwar","Hume_Male_Feet_Ebon_Brogues","","","","True"
17768568_Kierron,17768568,"Kierron","236","-7.154","0.500","-4.474","ABYSSEA","Heavens_Tower","Hume_Male","Hume_Male_F5A","Hume_Male_Head_Default","Hume_Male_Body_Ebur_Talar","Hume_Male_Hands_Shadow_Cuffs","Hume_Male_Legs_Marduks_Shalwar","Hume_Male_Feet_Ebon_Brogues","","","","True"
17772545_Nelcabrit,17772545,"Nelcabrit","250","-35.644","8.999","-49.738","BASE_GAME","RuLude_Gardens","Elvaan_Male","Elvaan_Male_F5B","Elvaan_Male_Head_Default","Elvaan_Male_Body_Gambison","Elvaan_Male_Hands_Cuffs","Elvaan_Male_Legs_Slops","Elvaan_Male_Feet_Ash_Clogs","","","","True"
17772546_Jima,17772546,"Jima","193","-32.167","8.999","-74.322","BASE_GAME","RuLude_Gardens","Elvaan_Female","Elvaan_Female_F2A","Elvaan_Female_Head_Default","Elvaan_Female_Body_Raptor_Jerkin","Elvaan_Female_Hands_Shinobi_Tekko","Elvaan_Female_Legs_Chain_Hose","Elvaan_Female_Feet_Plate_Leggings","","","","True"
17772547_Goggehn,17772547,"Goggehn","191","2.968","8.999","-79.610","BASE_GAME","RuLude_Gardens","Galka","Galka_F3B","Galka_Head_Default","Galka_Body_Gambison","Galka_Hands_Cuffs","Galka_Legs_Slops","Galka_Feet_Ash_Clogs","","","","True"
17772548_Altair,17772548,"Altair","128","28.223","8.999","-76.149","BASE_GAME","RuLude_Gardens","Hume_Male","Hume_Male_F7A","Hume_Male_Head_Default","Hume_Male_Body_Raptor_Jerkin","Hume_Male_Hands_Gauntlets","Hume_Male_Legs_Chain_Hose","Hume_Male_Feet_Plate_Leggings","","","","True"
17772549_Pakh_Jatalfih,17772549,"Pakh Jatalfih","125","36.510","8.999","-36.781","BASE_GAME","RuLude_Gardens","Mithra","Mithra_F4B","Mithra_Head_Default","Mithra_Body_Gambison","Mithra_Hands_Cuffs","Mithra_Legs_Slops","Mithra_Feet_Ash_Clogs","","","","True"
17772550_HeimjiKeimji,17772550,"Heimji-Keimji","65","33.114","8.500","-11.960","BASE_GAME","RuLude_Gardens","Tarutaru","Tarutaru_Female_F2A","Tarutaru_Head_Default","Tarutaru_Body_Lizard_Jerkin","Tarutaru_Hands_Gauntlets","Tarutaru_Legs_Shinobi_Hakama","Tarutaru_Feet_Default","","","","True"
17772551_Wolfgang,17772551,"Wolfgang","254","23.601","9.429","-36.972","BASE_GAME","RuLude_Gardens","Hume_Male","Hume_Male_F2A","Hume_Male_Head_Circlet","Hume_Male_Body_Iron_Musketeers_Cuirass","Hume_Male_Hands_Iron_Musketeers_Gauntlets","Hume_Male_Legs_Iron_Musketeers_Cuisses","Hume_Male_Feet_Iron_Musketeers_Sabatons","","","","True"
17772557_High_Wind,17772557,"High Wind","66","2.397","-4.999","68.749","BASE_GAME","RuLude_Gardens","Galka","Galka_F2B","Galka_Head_Circlet","Galka_Body_Iron_Musketeers_Cuirass","Galka_Hands_Royal_Squires_Mufflers","Galka_Legs_Cuisses","Galka_Feet_Plate_Leggings","","","","True"
17772558_Rainhard,17772558,"Rainhard","66","-2.397","-4.999","68.749","BASE_GAME","RuLude_Gardens","Hume_Male","Hume_Male_F2B","Hume_Male_Head_Circlet","Hume_Male_Body_Iron_Musketeers_Cuirass","Hume_Male_Hands_Royal_Squires_Mufflers","Hume_Male_Legs_Cuisses","Hume_Male_Feet_Plate_Leggings","","","","True"
17772559_Pherimociel,17772559,"Pherimociel","184","-31.627","2.002","67.956","BASE_GAME","RuLude_Gardens","Elvaan_Male","Elvaan_Male_F7B","Elvaan_Male_Head_Circlet","Elvaan_Male_Body_Iron_Musketeers_Cuirass","Elvaan_Male_Hands_Royal_Squires_Mufflers","Elvaan_Male_Legs_Cuisses","Elvaan_Male_Feet_Plate_Leggings","","","","True"
17772560_NerafNajiruf,17772560,"Neraf-Najiruf","29","-36.302","2.002","58.965","BASE_GAME","RuLude_Gardens","Tarutaru","Tarutaru_Female_F8B","Tarutaru_Head_Circlet","Tarutaru_Body_Iron_Musketeers_Cuirass","Tarutaru_Hands_Royal_Squires_Mufflers","Tarutaru_Legs_Cuisses","Tarutaru_Feet_Plate_Leggings","","","","True"
17772561_Adolie,17772561,"Adolie","152","-34.881","2.002","57.934","BASE_GAME","RuLude_Gardens","Elvaan_Female","Elvaan_Female_F7B","Elvaan_Female_Head_Circlet","Elvaan_Female_Body_Iron_Musketeers_Cuirass","Elvaan_Female_Hands_Royal_Squires_Mufflers","Elvaan_Female_Legs_Cuisses","Elvaan_Female_Feet_Plate_Leggings","","","","True"
17772562_Auchefort,17772562,"Auchefort","40","9.165","2.000","46.928","BASE_GAME","RuLude_Gardens","Elvaan_Male","Elvaan_Male_F4A","Elvaan_Male_Head_Circlet","Elvaan_Male_Body_Iron_Musketeers_Cuirass","Elvaan_Male_Hands_Royal_Squires_Mufflers","Elvaan_Male_Legs_Cuisses","Elvaan_Male_Feet_Plate_Leggings","","","","True"
17772563_Chapi_Galepilai,17772563,"Chapi Galepilai","36","-2.500","2.000","27.225","BASE_GAME","RuLude_Gardens","Mithra","Mithra_F2B","Mithra_Head_Circlet","Mithra_Body_Iron_Musketeers_Cuirass","Mithra_Hands_Royal_Squires_Mufflers","Mithra_Legs_Cuisses","Mithra_Feet_Plate_Leggings","","","","True"
17772564_Crooked_Arrow,17772564,"Crooked Arrow","227","-34.900","2.999","-10.877","BASE_GAME","RuLude_Gardens","Galka","Galka_F6B","Galka_Head_Circlet","Galka_Body_Iron_Musketeers_Cuirass","Galka_Hands_Royal_Squires_Mufflers","Galka_Legs_Cuisses","Galka_Feet_Plate_Leggings","","","","True"
17772565_Morlepiche,17772565,"Morlepiche","222","-4.880","0.003","-79.323","BASE_GAME","RuLude_Gardens","Elvaan_Male","Elvaan_Male_F2B","Elvaan_Male_Head_Circlet","Elvaan_Male_Body_Iron_Musketeers_Cuirass","Elvaan_Male_Hands_Royal_Squires_Mufflers","Elvaan_Male_Legs_Cuisses","Elvaan_Male_Feet_Plate_Leggings","","","","True"
17772566_Baran,17772566,"Baran","30","-2.980","3.101","114.970","BASE_GAME","RuLude_Gardens","Hume_Male","Hume_Male_F3B","Hume_Male_Head_Circlet","Hume_Male_Body_Iron_Musketeers_Cuirass","Hume_Male_Hands_Royal_Squires_Mufflers","Hume_Male_Legs_Cuisses","Hume_Male_Feet_Plate_Leggings","","","","True"
17772567_Petva,17772567,"Petva","99","4.200","2.999","1.417","BASE_GAME","RuLude_Gardens","Hume_Male","Hume_Male_F1B","Hume_Male_Head_Circlet","Hume_Male_Body_Iron_Musketeers_Cuirass","Hume_Male_Hands_Royal_Squires_Mufflers","Hume_Male_Legs_Cuisses","Hume_Male_Feet_Plate_Leggings","","","","True"
17772568_Muhoho,17772568,"Muhoho","3","-4.808","-4.999","27.830","BASE_GAME","RuLude_Gardens","Tarutaru","Tarutaru_Female_F2A","Tarutaru_Head_Circlet","Tarutaru_Body_Iron_Musketeers_Cuirass","Tarutaru_Hands_Royal_Squires_Mufflers","Tarutaru_Legs_Cuisses","Tarutaru_Feet_Plate_Leggings","","","","True"
17772569_Colti,17772569,"Colti","96","2.530","2.000","76.080","BASE_GAME","RuLude_Gardens","Elvaan_Female","Elvaan_Female_F2B","Elvaan_Female_Head_Circlet","Elvaan_Female_Body_Iron_Musketeers_Cuirass","Elvaan_Female_Hands_Royal_Squires_Mufflers","Elvaan_Female_Legs_Cuisses","Elvaan_Female_Feet_Plate_Leggings","","","","True"
17772570_Anoop,17772570,"Anoop","110","11.475","-4.999","50.319","BASE_GAME","RuLude_Gardens","Hume_Male","Hume_Male_F5B","Hume_Male_Head_Circlet","Hume_Male_Body_Iron_Musketeers_Cuirass","Hume_Male_Hands_Royal_Squires_Mufflers","Hume_Male_Legs_Cuisses","Hume_Male_Feet_Plate_Leggings","","","","True"
17772571_Albiona,17772571,"Albiona","28","-4.363","8.999","-31.901","BASE_GAME","RuLude_Gardens","Hume_Female","Hume_Female_F6A","Hume_Female_Head_Circlet","Hume_Female_Body_Iron_Musketeers_Cuirass","Hume_Female_Hands_Royal_Squires_Mufflers","Hume_Female_Legs_Cuisses","Hume_Female_Feet_Plate_Leggings","","","","True"
17772572_MainHarmain,17772572,"Main-Harmain","255","-15.018","2.000","61.868","BASE_GAME","RuLude_Gardens","Tarutaru","Tarutaru_Female_F5A","Tarutaru_Head_Circlet","Tarutaru_Body_Iron_Musketeers_Cuirass","Tarutaru_Hands_Royal_Squires_Mufflers","Tarutaru_Legs_Cuisses","Tarutaru_Feet_Plate_Leggings","","","","True"
17772578_Kayle,17772578,"Kayle","254","23.378","0.000","-35.981","BASE_GAME","RuLude_Gardens","Hume_Female","Hume_Female_F8B","Hume_Female_Head_Default","Hume_Female_Body_Silk_Cloak","Hume_Female_Hands_Tactician_Magicians_Cuffs","Hume_Female_Legs_Tactician_Magicians_Slops","Hume_Female_Feet_Tactician_Magicians_Pigaches","","","","True"
17772579_Dugga,17772579,"Dugga","102","-55.429","5.999","1.270","BASE_GAME","RuLude_Gardens","Hume_Male","Hume_Male_F8B","Hume_Male_Head_Raptor_Helm","Hume_Male_Body_Default","Hume_Male_Hands_Hume_M_Gloves","Hume_Male_Legs_Raptor_Trousers","Hume_Male_Feet_Default","","","","True"
17772580_Ghye_Dachanthu,17772580,"Ghye Dachanthu","254","-62.789","11.999","-25.959","BASE_GAME","RuLude_Gardens","Mithra","Mithra_F8B","Mithra_Head_Raptor_Helm","Mithra_Body_Default","Mithra_Hands_Mithran_Gauntlets","Mithra_Legs_Raptor_Trousers","Mithra_Feet_Default","","","","True"
