---,Level,Name,Description,Slot,Mesh,Race
Tarutaru_Feet_Opaline_Boots,"1","Opaline Boots","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Opaline_Boots/Opaline_Boots.Opaline_Boots'","Tarutaru"
Tarutaru_Feet_Waders,"1","Waders","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Waders/Waders.Waders'","Tarutaru"
Tarutaru_Feet_Hydra_Spats,"1","Hydra Spats","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Hydra_Spats/Hydra_Spats.Hydra_Spats'","Tarutaru"
Tarutaru_Feet_Shade_Leggings,"1","Shade Leggings","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Shade_Leggings/Shade_Leggings.Shade_Leggings'","Tarutaru"
Tarutaru_Feet_Garish_Pumps,"1","Garish Pumps","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Garish_Pumps/Garish_Pumps.Garish_Pumps'","Tarutaru"
Tarutaru_Feet_Seers_Pumps,"1","Seer's Pumps","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Seers_Pumps/Seers_Pumps.Seers_Pumps'","Tarutaru"
Tarutaru_Feet_Hydra_Gaiters,"1","Hydra Gaiters","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Hydra_Gaiters/Hydra_Gaiters.Hydra_Gaiters'","Tarutaru"
Tarutaru_Feet_Noct_Gaiters,"1","Noct Gaiters","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Noct_Gaiters/Noct_Gaiters.Noct_Gaiters'","Tarutaru"
Tarutaru_Feet_Bison_Gamashes,"1","Bison Gamashes","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Bison_Gamashes/Bison_Gamashes.Bison_Gamashes'","Tarutaru"
Tarutaru_Feet_Shair_Crackows,"1","Sha'ir Crackows","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Shair_Crackows/Shair_Crackows.Shair_Crackows'","Tarutaru"
Tarutaru_Feet_Barone_Gambieras,"1","Barone Gambieras","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Barone_Gambieras/Barone_Gambieras.Barone_Gambieras'","Tarutaru"
Tarutaru_Feet_Igqira_Huaraches,"1","Igqira Huaraches","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Igqira_Huaraches/Igqira_Huaraches.Igqira_Huaraches'","Tarutaru"
Tarutaru_Feet_Eisenschuhs,"1","Eisenschuhs","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Eisenschuhs/Eisenschuhs.Eisenschuhs'","Tarutaru"
Tarutaru_Feet_Lords_Sabatons,"1","Lord's Sabatons","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Lords_Sabatons/Lords_Sabatons.Lords_Sabatons'","Tarutaru"
Tarutaru_Feet_Hachiman_SuneAte,"1","Hachiman Sune-Ate","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Hachiman_SuneAte/Hachiman_SuneAte.Hachiman_SuneAte'","Tarutaru"
Tarutaru_Feet_Blessed_Pumps,"1","Blessed Pumps","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Blessed_Pumps/Blessed_Pumps.Blessed_Pumps'","Tarutaru"
Tarutaru_Feet_Wise_Pigaches,"1","Wise Pigaches","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Wise_Pigaches/Wise_Pigaches.Wise_Pigaches'","Tarutaru"
Tarutaru_Feet_Unicorn_Leggings,"1","Unicorn Leggings","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Unicorn_Leggings/Unicorn_Leggings.Unicorn_Leggings'","Tarutaru"
Tarutaru_Feet_Traders_Pigaches,"1","Trader's Pigaches","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Traders_Pigaches/Traders_Pigaches.Traders_Pigaches'","Tarutaru"
Tarutaru_Feet_Alumine_Solerets,"1","Alumine Solerets","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Alumine_Solerets/Alumine_Solerets.Alumine_Solerets'","Tarutaru"
Tarutaru_Feet_Black_Sollerets,"1","Black Sollerets","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Black_Sollerets/Black_Sollerets.Black_Sollerets'","Tarutaru"
Tarutaru_Feet_Nashira_Crackows,"1","Nashira Crackows","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Nashira_Crackows/Nashira_Crackows.Nashira_Crackows'","Tarutaru"
Tarutaru_Feet_Homam_Gambieras,"1","Homam Gambieras","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Homam_Gambieras/Homam_Gambieras.Homam_Gambieras'","Tarutaru"
Tarutaru_Feet_Traders_Pigaches_Black,"1","Trader's Pigaches (Black)","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Traders_Pigaches_Black/Traders_Pigaches_Black.Traders_Pigaches_Black'","Tarutaru"
Tarutaru_Feet_Crow_Gaiters,"1","Crow Gaiters","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Crow_Gaiters/Crow_Gaiters.Crow_Gaiters'","Tarutaru"
Tarutaru_Feet_Hydra_Sollerets,"1","Hydra Sollerets","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Hydra_Sollerets/Hydra_Sollerets.Hydra_Sollerets'","Tarutaru"
Tarutaru_Feet_Hydra_Boots,"1","Hydra Boots","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Hydra_Boots/Hydra_Boots.Hydra_Boots'","Tarutaru"
Tarutaru_Feet_Sipahi_Boots,"1","Sipahi Boots","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Sipahi_Boots/Sipahi_Boots.Sipahi_Boots'","Tarutaru"
Tarutaru_Feet_Jaridah_Nails,"1","Jaridah Nails","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Jaridah_Nails/Jaridah_Nails.Jaridah_Nails'","Tarutaru"
Tarutaru_Feet_Amir_Boots,"1","Amir Boots","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Amir_Boots/Amir_Boots.Amir_Boots'","Tarutaru"
Tarutaru_Feet_Pahluwan_Crackows,"1","Pahluwan Crackows","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Pahluwan_Crackows/Pahluwan_Crackows.Pahluwan_Crackows'","Tarutaru"
Tarutaru_Feet_Yigit_Crackows,"1","Yigit Crackows","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Yigit_Crackows/Yigit_Crackows.Yigit_Crackows'","Tarutaru"
Tarutaru_Feet_Aress_Sollerets,"1","Ares's Sollerets","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Aress_Sollerets/Aress_Sollerets.Aress_Sollerets'","Tarutaru"
Tarutaru_Feet_Skadis_Jambeaux,"1","Skadi's Jambeaux","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Skadis_Jambeaux/Skadis_Jambeaux.Skadis_Jambeaux'","Tarutaru"
Tarutaru_Feet_Usukane_SuneAte,"1","Usukane Sune-Ate","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Usukane_SuneAte/Usukane_SuneAte.Usukane_SuneAte'","Tarutaru"
Tarutaru_Feet_Marduks_Crackows,"1","Marduk's Crackows","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Marduks_Crackows/Marduks_Crackows.Marduks_Crackows'","Tarutaru"
Tarutaru_Feet_Morrigans_Pigaches,"1","Morrigan's Pigaches","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Morrigans_Pigaches/Morrigans_Pigaches.Morrigans_Pigaches'","Tarutaru"
Tarutaru_Feet_Goliard_Clogs,"1","Goliard Clogs","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Goliard_Clogs/Goliard_Clogs.Goliard_Clogs'","Tarutaru"
Tarutaru_Feet_Denali_Gamashes,"1","Denali Gamashes","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Denali_Gamashes/Denali_Gamashes.Denali_Gamashes'","Tarutaru"
Tarutaru_Feet_Askar_Gambieras,"1","Askar Gambieras","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Askar_Gambieras/Askar_Gambieras.Askar_Gambieras'","Tarutaru"
Tarutaru_Feet_Shadow_Sabatons,"1","Shadow Sabatons","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Shadow_Sabatons/Shadow_Sabatons.Shadow_Sabatons'","Tarutaru"
Tarutaru_Feet_Shadow_Clogs,"1","Shadow Clogs","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Shadow_Clogs/Shadow_Clogs.Shadow_Clogs'","Tarutaru"
Tarutaru_Feet_Dream_Boots,"1","Dream Boots","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Dream_Boots/Dream_Boots.Dream_Boots'","Tarutaru"
Tarutaru_Feet_Cobra_Unit_Boots,"1","Cobra Unit Boots","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Cobra_Unit_Boots/Cobra_Unit_Boots.Cobra_Unit_Boots'","Tarutaru"
Tarutaru_Feet_Cobra_Unit_Sabots,"1","Cobra Unit Sabots","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Cobra_Unit_Sabots/Cobra_Unit_Sabots.Cobra_Unit_Sabots'","Tarutaru"
Tarutaru_Feet_Iron_Ram_Sollerets,"1","Iron Ram Sollerets","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Iron_Ram_Sollerets/Iron_Ram_Sollerets.Iron_Ram_Sollerets'","Tarutaru"
Tarutaru_Feet_Fourth_Division_Boots,"1","Fourth Division Boots","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Fourth_Division_Boots/Fourth_Division_Boots.Fourth_Division_Boots'","Tarutaru"
Tarutaru_Feet_Bastokan_Armor,"1","Bastokan Armor","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Bastokan_Armor/Bastokan_Armor.Bastokan_Armor'","Tarutaru"
Tarutaru_Feet_Karasutengu_Kogake,"1","Karasutengu Kogake","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Karasutengu_Kogake/Karasutengu_Kogake.Karasutengu_Kogake'","Tarutaru"
Tarutaru_Feet_Hachiryu_SuneAte,"1","Hachiryu Sune-Ate","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Hachiryu_SuneAte/Hachiryu_SuneAte.Hachiryu_SuneAte'","Tarutaru"
Tarutaru_Feet_Noble_Poulaines,"1","Noble Poulaines","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Noble_Poulaines/Noble_Poulaines.Noble_Poulaines'","Tarutaru"
Tarutaru_Feet_Gothic_Sabatons,"1","Gothic Sabatons","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Gothic_Sabatons/Gothic_Sabatons.Gothic_Sabatons'","Tarutaru"
Tarutaru_Feet_Ebon_Sabatons,"1","Ebon Sabatons","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Ebon_Sabatons/Ebon_Sabatons.Ebon_Sabatons'","Tarutaru"
Tarutaru_Feet_Furia_Sabatons,"1","Furia Sabatons","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Furia_Sabatons/Furia_Sabatons.Furia_Sabatons'","Tarutaru"
Tarutaru_Feet_Ebur_Sabatons,"1","Ebur Sabatons","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Ebur_Sabatons/Ebur_Sabatons.Ebur_Sabatons'","Tarutaru"
Tarutaru_Feet_Ebon_Greaves,"1","Ebon Greaves","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Ebon_Greaves/Ebon_Greaves.Ebon_Greaves'","Tarutaru"
Tarutaru_Feet_Furia_Greaves,"1","Furia Greaves","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Furia_Greaves/Furia_Greaves.Furia_Greaves'","Tarutaru"
Tarutaru_Feet_Ebur_Greaves,"1","Ebur Greaves","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Ebur_Greaves/Ebur_Greaves.Ebur_Greaves'","Tarutaru"
Tarutaru_Feet_Ebon_Sollerets,"1","Ebon Sollerets","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Ebon_Sollerets/Ebon_Sollerets.Ebon_Sollerets'","Tarutaru"
Tarutaru_Feet_Furia_Sollerets,"1","Furia Sollerets","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Furia_Sollerets/Furia_Sollerets.Furia_Sollerets'","Tarutaru"
Tarutaru_Feet_Ebur_Sollerets,"1","Ebur Sollerets","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Ebur_Sollerets/Ebur_Sollerets.Ebur_Sollerets'","Tarutaru"
Tarutaru_Feet_Ebon_Leggings,"1","Ebon Leggings","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Ebon_Leggings/Ebon_Leggings.Ebon_Leggings'","Tarutaru"
Tarutaru_Feet_Furia_Leggings,"1","Furia Leggings","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Furia_Leggings/Furia_Leggings.Furia_Leggings'","Tarutaru"
Tarutaru_Feet_Ebur_Leggings,"1","Ebur Leggings","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Ebur_Leggings/Ebur_Leggings.Ebur_Leggings'","Tarutaru"
Tarutaru_Feet_Ebon_Boots,"1","Ebon Boots","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Ebon_Boots/Ebon_Boots.Ebon_Boots'","Tarutaru"
Tarutaru_Feet_Furia_Boots,"1","Furia Boots","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Furia_Boots/Furia_Boots.Furia_Boots'","Tarutaru"
Tarutaru_Feet_Ebur_Boots,"1","Ebur Boots","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Ebur_Boots/Ebur_Boots.Ebur_Boots'","Tarutaru"
Tarutaru_Feet_Ebon_Socks,"1","Ebon Socks","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Ebon_Socks/Ebon_Socks.Ebon_Socks'","Tarutaru"
Tarutaru_Feet_Furia_Socks,"1","Furia Socks","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Furia_Socks/Furia_Socks.Furia_Socks'","Tarutaru"
Tarutaru_Feet_Ebur_Socks,"1","Ebur Socks","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Ebur_Socks/Ebur_Socks.Ebur_Socks'","Tarutaru"
Tarutaru_Feet_Shikkoku_Suneate,"1","Shikkoku Sune-ate","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Shikkoku_Suneate/Shikkoku_Suneate.Shikkoku_Suneate'","Tarutaru"
Tarutaru_Feet_Shinku_Suneate,"1","Shinku Sune-ate","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Shinku_Suneate/Shinku_Suneate.Shinku_Suneate'","Tarutaru"
Tarutaru_Feet_Ginhaku_Suneate,"1","Ginhaku Sune-ate","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Ginhaku_Suneate/Ginhaku_Suneate.Ginhaku_Suneate'","Tarutaru"
Tarutaru_Feet_Ebon_Gaiters,"1","Ebon Gaiters","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Ebon_Gaiters/Ebon_Gaiters.Ebon_Gaiters'","Tarutaru"
Tarutaru_Feet_Furia_Gaiters,"1","Furia Gaiters","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Furia_Gaiters/Furia_Gaiters.Furia_Gaiters'","Tarutaru"
Tarutaru_Feet_Ebur_Gaiters,"1","Ebur Gaiters","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Ebur_Gaiters/Ebur_Gaiters.Ebur_Gaiters'","Tarutaru"
Tarutaru_Feet_Ebon_Brogues,"1","Ebon Brogues","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Ebon_Brogues/Ebon_Brogues.Ebon_Brogues'","Tarutaru"
Tarutaru_Feet_Furia_Brogues,"1","Furia Brogues","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Furia_Brogues/Furia_Brogues.Furia_Brogues'","Tarutaru"
Tarutaru_Feet_Ebur_Brogues,"1","Ebur Brogues","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Ebur_Brogues/Ebur_Brogues.Ebur_Brogues'","Tarutaru"
Tarutaru_Feet_Ebon_Sabots,"1","Ebon Sabots","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Ebon_Sabots/Ebon_Sabots.Ebon_Sabots'","Tarutaru"
Tarutaru_Feet_Furia_Sabots,"1","Furia Sabots","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Furia_Sabots/Furia_Sabots.Furia_Sabots'","Tarutaru"
Tarutaru_Feet_Ebur_Sabots,"1","Ebur Sabots","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Ebur_Sabots/Ebur_Sabots.Ebur_Sabots'","Tarutaru"
Tarutaru_Feet_Ebon_Galoshes,"1","Ebon Galoshes","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Ebon_Galoshes/Ebon_Galoshes.Ebon_Galoshes'","Tarutaru"
Tarutaru_Feet_Furia_Galoshes,"1","Furia Galoshes","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Furia_Galoshes/Furia_Galoshes.Furia_Galoshes'","Tarutaru"
Tarutaru_Feet_Ebur_Galoshes,"1","Ebur Galoshes","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Ebur_Galoshes/Ebur_Galoshes.Ebur_Galoshes'","Tarutaru"
Tarutaru_Feet_Ebon_Clogs,"1","Ebon Clogs","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Ebon_Clogs/Ebon_Clogs.Ebon_Clogs'","Tarutaru"
Tarutaru_Feet_Furia_Clogs,"1","Furia Clogs","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Furia_Clogs/Furia_Clogs.Furia_Clogs'","Tarutaru"
Tarutaru_Feet_Ebur_Clogs,"1","Ebur Clogs","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Ebur_Clogs/Ebur_Clogs.Ebur_Clogs'","Tarutaru"
Tarutaru_Feet_Spritewardens_Sabatons,"1","Spritewarden's Sabatons","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Spritewardens_Sabatons/Spritewardens_Sabatons.Spritewardens_Sabatons'","Tarutaru"
Tarutaru_Feet_Serpentes_Sabots,"1","Serpentes Sabots","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Serpentes_Sabots/Serpentes_Sabots.Serpentes_Sabots'","Tarutaru"
Tarutaru_Feet_Praeda_Sabatons,"1","Praeda Sabatons","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Praeda_Sabatons/Praeda_Sabatons.Praeda_Sabatons'","Tarutaru"
Tarutaru_Feet_Augurs_Gaiters,"1","Augur's Gaiters","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Augurs_Gaiters/Augurs_Gaiters.Augurs_Gaiters'","Tarutaru"
Tarutaru_Feet_Perle_Solerets,"1","Perle Solerets","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Perle_Solerets/Perle_Solerets.Perle_Solerets'","Tarutaru"
Tarutaru_Feet_Teal_Pigaches,"1","Teal Pigaches","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Teal_Pigaches/Teal_Pigaches.Teal_Pigaches'","Tarutaru"
Tarutaru_Feet_Aurore_Gaiters,"1","Aurore Gaiters","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Aurore_Gaiters/Aurore_Gaiters.Aurore_Gaiters'","Tarutaru"
Tarutaru_Feet_Goetia_Sabots_BLM_AF3,"1","Goetia Sabots (BLM AF3)","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Goetia_Sabots_BLM_AF3/Goetia_Sabots_BLM_AF3.Goetia_Sabots_BLM_AF3'","Tarutaru"
Tarutaru_Feet_Creed_Sabatons_PLD_AF3,"1","Creed Sabatons (PLD AF3)","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Creed_Sabatons_PLD_AF3/Creed_Sabatons_PLD_AF3.Creed_Sabatons_PLD_AF3'","Tarutaru"
Tarutaru_Feet_Ravagers_Calligae_WAR_AF3,"1","Ravager's Calligae (WAR AF3)","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Ravagers_Calligae_WAR_AF3/Ravagers_Calligae_WAR_AF3.Ravagers_Calligae_WAR_AF3'","Tarutaru"
Tarutaru_Feet_Estoqueurs_Houseeaux_RDM_AF3,"1","Estoqueur's Houseeaux (RDM AF3)","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Estoqueurs_Houseeaux_RDM_AF3/Estoqueurs_Houseeaux_RDM_AF3.Estoqueurs_Houseeaux_RDM_AF3'","Tarutaru"
Tarutaru_Feet_Tantra_Gaiters_MNK_AF3,"1","Tantra Gaiters (MNK AF3)","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Tantra_Gaiters_MNK_AF3/Tantra_Gaiters_MNK_AF3.Tantra_Gaiters_MNK_AF3'","Tarutaru"
Tarutaru_Feet_Raiders_Poulaines_THF_AF3,"1","Raider's Poulaines (THF AF3)","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Raiders_Poulaines_THF_AF3/Raiders_Poulaines_THF_AF3.Raiders_Poulaines_THF_AF3'","Tarutaru"
Tarutaru_Feet_Bale_Sollerets_DRK_AF3,"1","Bale Sollerets (DRK AF3)","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Bale_Sollerets_DRK_AF3/Bale_Sollerets_DRK_AF3.Bale_Sollerets_DRK_AF3'","Tarutaru"
Tarutaru_Feet_Ferine_Ocreae_BST_AF3,"1","Ferine Ocreae (BST AF3)","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Ferine_Ocreae_BST_AF3/Ferine_Ocreae_BST_AF3.Ferine_Ocreae_BST_AF3'","Tarutaru"
Tarutaru_Feet_Aoidos_Cothurnes_BRD_AF3,"1","Aoidos' Cothurnes (BRD AF3)","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Aoidos_Cothurnes_BRD_AF3/Aoidos_Cothurnes_BRD_AF3.Aoidos_Cothurnes_BRD_AF3'","Tarutaru"
Tarutaru_Feet_Unkai_SuneAte_SAM_AF3,"1","Unkai Sune-Ate (SAM AF3)","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Unkai_SuneAte_SAM_AF3/Unkai_SuneAte_SAM_AF3.Unkai_SuneAte_SAM_AF3'","Tarutaru"
Tarutaru_Feet_Iga_Kyahan_NIN_AF3,"1","Iga Kyahan (NIN AF3)","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Iga_Kyahan_NIN_AF3/Iga_Kyahan_NIN_AF3.Iga_Kyahan_NIN_AF3'","Tarutaru"
Tarutaru_Feet_Lancers_Schynbalds_DRG_AF3,"1","Lancer's Schynbalds (DRG AF3)","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Lancers_Schynbalds_DRG_AF3/Lancers_Schynbalds_DRG_AF3.Lancers_Schynbalds_DRG_AF3'","Tarutaru"
Tarutaru_Feet_Mavi_Basmak_BLU_AF3,"1","Mavi Basmak (BLU AF3)","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Mavi_Basmak_BLU_AF3/Mavi_Basmak_BLU_AF3.Mavi_Basmak_BLU_AF3'","Tarutaru"
Tarutaru_Feet_Navarchs_Bottes_COR_AF3,"1","Navarch's Bottes (COR AF3)","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Navarchs_Bottes_COR_AF3/Navarchs_Bottes_COR_AF3.Navarchs_Bottes_COR_AF3'","Tarutaru"
Tarutaru_Feet_Cirque_Scarpe_PUP_AF3,"1","Cirque Scarpe (PUP AF3)","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Cirque_Scarpe_PUP_AF3/Cirque_Scarpe_PUP_AF3.Cirque_Scarpe_PUP_AF3'","Tarutaru"
Tarutaru_Feet_Savants_Loafers_m_SCH_AF3,"1","Savant's Loafers (m) (SCH AF3)","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Savants_Loafers_m_SCH_AF3/Savants_Loafers_m_SCH_AF3.Savants_Loafers_m_SCH_AF3'","Tarutaru"
Tarutaru_Feet_Savants_Loafers_f_SCH_AF3,"1","Savant's Loafers (f) (SCH AF3)","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Savants_Loafers_f_SCH_AF3/Savants_Loafers_f_SCH_AF3.Savants_Loafers_f_SCH_AF3'","Tarutaru"
Tarutaru_Feet_Orison_Duckbills_WHM_AF3,"1","Orison Duckbills (WHM AF3)","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Orison_Duckbills_WHM_AF3/Orison_Duckbills_WHM_AF3.Orison_Duckbills_WHM_AF3'","Tarutaru"
Tarutaru_Feet_Charis_Toeshoes_m_DNC_AF3,"1","Charis Toeshoes (m) (DNC AF3)","","Feet","SkeletalMesh'/Game/FF11/Characters/Gear/Tarutaru/Feet/Charis_Toeshoes_m_DNC_AF3/Charis_Toeshoes_m_DNC_AF3.Charis_Toeshoes_m_DNC_AF3'","Tarutaru"
